productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
565634,Surging Sparks 3 Pack Blisters [Zapdos],Surging Sparks 3 Pack Blisters Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/565634_200w.jpg,3,23651,https://cpt.tcgcsv.com/Jgx6,2024-11-08T05:09:13.36,1,"Each blister contains:
â¢ 3 Surging Sparks booster packs<br>
       â¢ Each booster contains 10 random cards<br>
â¢ 1 foil promotional card of Zapdos",0820650859380,24.5,28.95,38.94,26.07,,Normal,,,,,,,,,,
565635,Surging Sparks 3 Pack Blisters [Quagsire],Surging Sparks 3 Pack Blisters Quagsire,https://tcgplayer-cdn.tcgplayer.com/product/565635_200w.jpg,3,23651,https://cpt.tcgcsv.com/Kgx6,2024-11-08T05:09:13.36,1,"Each blister contains:
â¢ 3 Surging Sparks booster packs<br>
       â¢ Each booster contains 10 random cards<br>
â¢ 1 foil promotional card of Quagsire",0820650859380,22.6,25.89,35.85,22.93,,Normal,,,,,,,,,,
565636,Surging Sparks Single Pack Blister [Wooper],Surging Sparks Single Pack Blister Wooper,https://tcgplayer-cdn.tcgplayer.com/product/565636_200w.jpg,3,23651,https://cpt.tcgcsv.com/Lgx6,2024-11-08T05:09:13.36,1,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!
<br>Each blister contains 1 Surging Sparks booster pack, a coin, and a promotional card of Wooper.",0820650853319,7.0,12.5,19.95,9.56,,Normal,,,,,,,,,,
565637,Surging Sparks Single Pack Blister [Parchirisu],Surging Sparks Single Pack Blister Parchirisu,https://tcgplayer-cdn.tcgplayer.com/product/565637_200w.jpg,3,23651,https://cpt.tcgcsv.com/Mgx6,2024-11-08T05:09:13.36,1,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!
<br>Each blister contains 1 Surging Sparks booster pack, a coin, and a promotional card of Parchirisu.",0820650853319,6.99,9.12,19.95,8.84,,Normal,,,,,,,,,,
565638,Surging Sparks Premium Checklane Blister [Alakazam],Surging Sparks Premium Checklane Blister Alakazam,https://tcgplayer-cdn.tcgplayer.com/product/565638_200w.jpg,3,23651,https://cpt.tcgcsv.com/Ngx6,2024-12-11T16:02:48.643,1,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!<br><br>

Product details: <br>
â¢ 1 Surging Sparks booster pack<br>
â¢ TCGO Code<br>
* Coin<br>
â¢ 3 cards with an evolution line",,16.0,18.73,21.96,16.93,,Normal,,,,,,,,,,
565639,Surging Sparks Premium Checklane Blister [Chandelure],Surging Sparks Premium Checklane Blister Chandelure,https://tcgplayer-cdn.tcgplayer.com/product/565639_200w.jpg,3,23651,https://cpt.tcgcsv.com/Pgx6,2024-12-11T16:02:37.147,1,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!<br><br>

Product details: <br>
â¢ 1 Surging Sparks booster pack<br>
â¢ TCGO Code<br>
* Coin<br>
â¢ 3 cards with an evolution line",,17.0,19.0,21.0,16.7,,Normal,,,,,,,,,,
580708,Surging Sparks Booster Box Case,Surging Sparks Booster Box Case,https://tcgplayer-cdn.tcgplayer.com/product/580708_200w.jpg,3,23651,https://cpt.tcgcsv.com/bjG6,2024-11-08T05:09:13.36,1,"Each sealed booster box case contains 6 booster boxes of 36 booster packs. <em>(Each pack contains 10 random cards)</em>
<br>
A Growing Storm of Stellar Strength!
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!",0820650433122,1480.98,1600.0,4000.0,1490.1,,Normal,,,,,,,,,,
589855,Alolan Diglett,Alolan Diglett,https://tcgplayer-cdn.tcgplayer.com/product/589855_200w.jpg,3,23651,https://cpt.tcgcsv.com/7ZK6,2024-11-08T05:09:13.36,1,,,0.01,0.08,4.99,0.05,0.03,Normal,122/191,Common,Metal,50,Basic,"Surprise Attack (30)<br> Flip a coin. If tails, this attack does nothing.",Rx2,G-30,1,
589855,Alolan Diglett,Alolan Diglett,https://tcgplayer-cdn.tcgplayer.com/product/589855_200w.jpg,3,23651,https://cpt.tcgcsv.com/7ZK6,2024-11-08T05:09:13.36,1,,,0.02,0.13,4.99,0.13,0.09,Reverse Holofoil,122/191,Common,Metal,50,Basic,"Surprise Attack (30)<br> Flip a coin. If tails, this attack does nothing.",Rx2,G-30,1,
589856,Alolan Dugtrio - 123/191,Alolan Dugtrio 123 191,https://tcgplayer-cdn.tcgplayer.com/product/589856_200w.jpg,3,23651,https://cpt.tcgcsv.com/8ZK6,2024-11-08T05:09:13.36,1,,,0.01,0.1,4.99,0.06,0.03,Normal,123/191,Uncommon,Metal,110,Stage 1,"Trio-Cheehoo (120)<br> If you don't have exactly 3 cards in your hand, this attack does nothing.",Rx2,G-30,2,
589856,Alolan Dugtrio - 123/191,Alolan Dugtrio 123 191,https://tcgplayer-cdn.tcgplayer.com/product/589856_200w.jpg,3,23651,https://cpt.tcgcsv.com/8ZK6,2024-11-08T05:09:13.36,1,,,0.03,0.22,4.99,0.23,0.19,Reverse Holofoil,123/191,Uncommon,Metal,110,Stage 1,"Trio-Cheehoo (120)<br> If you don't have exactly 3 cards in your hand, this attack does nothing.",Rx2,G-30,2,
589857,Alolan Dugtrio - 208/191,Alolan Dugtrio 208 191,https://tcgplayer-cdn.tcgplayer.com/product/589857_200w.jpg,3,23651,https://cpt.tcgcsv.com/9ZK6,2024-12-09T12:50:44.553,1,,,9.72,14.0,45.67,10.78,,Holofoil,208/191,Illustration Rare,Metal,110,Stage 1,"Trio-Cheehoo (120)<br> If you don't have exactly 3 cards in your hand, this attack does nothing.",Rx2,G-30,2,
589858,Alolan Exeggutor ex - 133/191,Alolan Exeggutor ex 133 191,https://tcgplayer-cdn.tcgplayer.com/product/589858_200w.jpg,3,23651,https://cpt.tcgcsv.com/bZK6,2024-11-08T05:09:13.36,1,,,0.3,1.04,31.99,0.99,1.04,Holofoil,133/191,Double Rare,Dragon,300,Stage 1,[GW] Tropical Frenzy (150)<br> You may attach any number of Basic Energy cards from your hand to your Pokemon in any way you like.,,,3,"[GWF] Swinging Sphene<br> Flip a coin. If heads, Knock Out your opponent's Active Basic Pokemon. If tails, Knock Out 1 of your opponent's Benched Basic Pokemon."
589859,Alolan Exeggutor ex - 225/191,Alolan Exeggutor ex 225 191,https://tcgplayer-cdn.tcgplayer.com/product/589859_200w.jpg,3,23651,https://cpt.tcgcsv.com/cZK6,2024-11-08T05:09:13.36,1,,,2.93,3.79,14.99,3.82,,Holofoil,225/191,Ultra Rare,Dragon,300,Stage 1,[GW] Tropical Frenzy (150)<br> You may attach any number of Basic Energy cards from your hand to your Pokemon in any way you like.,,,3,"[GWF] Swinging Sphene<br> Flip a coin. If heads, Knock Out your opponent's Active Basic Pokemon. If tails, Knock Out 1 of your opponent's Benched Basic Pokemon."
589860,Alolan Exeggutor ex - 242/191,Alolan Exeggutor ex 242 191,https://tcgplayer-cdn.tcgplayer.com/product/589860_200w.jpg,3,23651,https://cpt.tcgcsv.com/dZK6,2024-11-08T05:09:13.36,1,,,64.01,74.05,674.9,67.82,71.99,Holofoil,242/191,Special Illustration Rare,Dragon,300,Stage 1,[GW] Tropical Frenzy (150)<br> You may attach any number of Basic Energy cards from your hand to your Pokemon in any way you like.,,,3,"[GWF] Swinging Sphene<br> Flip a coin. If heads, Knock Out your opponent's Active Basic Pokemon. If tails, Knock Out 1 of your opponent's Benched Basic Pokemon."
589861,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/589861_200w.jpg,3,23651,https://cpt.tcgcsv.com/fZK6,2024-11-08T05:09:13.36,1,,,0.01,0.23,4.99,0.23,0.25,Reverse Holofoil,134/191,Uncommon,Dragon,120,Stage 1,"[W] Humming Charge<br> Search your deck for up to 2 Basic Energy cards and attach them to your Pokemon in any way you like. Then, shuffle your deck.",,,1,"[WM] Cotton Wings (100)<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokemon by attacks."
589861,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/589861_200w.jpg,3,23651,https://cpt.tcgcsv.com/fZK6,2024-11-08T05:09:13.36,1,,,0.01,0.1,4.99,0.07,0.06,Normal,134/191,Uncommon,Dragon,120,Stage 1,"[W] Humming Charge<br> Search your deck for up to 2 Basic Energy cards and attach them to your Pokemon in any way you like. Then, shuffle your deck.",,,1,"[WM] Cotton Wings (100)<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokemon by attacks."
589862,Amulet of Hope,Amulet of Hope,https://tcgplayer-cdn.tcgplayer.com/product/589862_200w.jpg,3,23651,https://cpt.tcgcsv.com/gZK6,2024-11-08T05:09:13.36,1,"If the PokÃ©mon this card is attached to is Knocked Out by damage from an attack from your opponent's PokÃ©mon, search your deck for up to 3 cards and put them into your hand. Then, shuffle your deck.",,0.1,0.67,15.59,0.67,0.65,Holofoil,162/191,ACE SPEC Rare,Trainer - Pokemon Tool,,,,,,,
589863,Annihilape,Annihilape,https://tcgplayer-cdn.tcgplayer.com/product/589863_200w.jpg,3,23651,https://cpt.tcgcsv.com/hZK6,2024-11-08T05:09:13.36,1,,,0.01,0.1,4.99,0.08,0.06,Normal,100/191,Uncommon,Fighting,140,Stage 2,[F] Tantrum (130)<br> This Pokemon is now Confused.,Px2,,2,[FC] Destined Fight<br> Both Active Pokemon are Knocked Out.
589863,Annihilape,Annihilape,https://tcgplayer-cdn.tcgplayer.com/product/589863_200w.jpg,3,23651,https://cpt.tcgcsv.com/hZK6,2024-11-08T05:09:13.36,1,,,0.03,0.24,15.0,0.24,0.28,Reverse Holofoil,100/191,Uncommon,Fighting,140,Stage 2,[F] Tantrum (130)<br> This Pokemon is now Confused.,Px2,,2,[FC] Destined Fight<br> Both Active Pokemon are Knocked Out.
589864,Appletun - 140/191,Appletun 140 191,https://tcgplayer-cdn.tcgplayer.com/product/589864_200w.jpg,3,23651,https://cpt.tcgcsv.com/jZK6,2024-12-29T03:12:01.83,1,,,0.02,0.2,4.99,0.2,0.18,Reverse Holofoil,140/191,Uncommon,Dragon,90,Stage 1,"[CC] Melting Sweetness (50)<br> During your opponent's next turn, the Defending Pokemon can't attack.",,,3,[GR] Wild Tackle (130)<br> This Pokemon also does 20 damage to itself.
589864,Appletun - 140/191,Appletun 140 191,https://tcgplayer-cdn.tcgplayer.com/product/589864_200w.jpg,3,23651,https://cpt.tcgcsv.com/jZK6,2024-12-29T03:12:01.83,1,,,0.01,0.1,4.99,0.07,0.06,Normal,140/191,Uncommon,Dragon,90,Stage 1,"[CC] Melting Sweetness (50)<br> During your opponent's next turn, the Defending Pokemon can't attack.",,,3,[GR] Wild Tackle (130)<br> This Pokemon also does 20 damage to itself.
589865,Appletun - 211/191,Appletun 211 191,https://tcgplayer-cdn.tcgplayer.com/product/589865_200w.jpg,3,23651,https://cpt.tcgcsv.com/kZK6,2024-11-08T05:09:13.36,1,,,3.25,4.32,17.99,4.22,,Holofoil,211/191,Illustration Rare,Dragon,90,Stage 1,"[CC] Melting Sweetness (50)<br> During your opponent's next turn, the Defending Pokemon can't attack.",,,3,[GR] Wild Tackle (130)<br> This Pokemon also does 20 damage to itself.
589866,Applin,Applin,https://tcgplayer-cdn.tcgplayer.com/product/589866_200w.jpg,3,23651,https://cpt.tcgcsv.com/lZK6,2024-11-08T05:09:13.36,1,,,0.01,0.11,4.99,0.1,0.04,Normal,138/191,Common,Dragon,40,Basic,[C] Nutrients<br> Heal 30 damage from 1 of your Pokemon.,,,1,"[GR] Trip Over (20+)<br> Flip a coin. If heads, this attack does 30 more damage."
589866,Applin,Applin,https://tcgplayer-cdn.tcgplayer.com/product/589866_200w.jpg,3,23651,https://cpt.tcgcsv.com/lZK6,2024-11-08T05:09:13.36,1,,,0.02,0.15,4.99,0.14,0.13,Reverse Holofoil,138/191,Common,Dragon,40,Basic,[C] Nutrients<br> Heal 30 damage from 1 of your Pokemon.,,,1,"[GR] Trip Over (20+)<br> Flip a coin. If heads, this attack does 30 more damage."
