productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
557330,Stellar Crown Build & Battle Box,Stellar Crown Build and Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/557330_200w.jpg,3,23537,https://cpt.tcgcsv.com/DXs6,2024-12-23T20:26:37.207,1,"An Adventure to Awaken the Power Within!
<br>Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary PokÃ©mon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera PokÃ©mon ex. The newly discovered Hydrapple ex leads even more PokÃ©mon ex into battle, and ACE SPEC cards continue to shake up the game in the PokÃ©mon TCG: Scarlet & VioletâStellar Crown expansion!
<br><br>Contents:
<br>â¢ A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards
<br>â¢ 4 PokÃ©mon TCG: Scarlet & Violet booster packs
<br>â¢ A code card for PokÃ©mon TCG Live",0820650859274,17.95,21.99,30.0,18.67,,Normal,,,,,,,,,,
557331,Stellar Crown Booster Pack,Stellar Crown Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/557331_200w.jpg,3,23537,https://cpt.tcgcsv.com/FXs6,2024-12-05T22:32:45.747,1,"An Adventure to Awaken the Power Within!
<br>Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary PokÃ©mon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera PokÃ©mon ex. The newly discovered Hydrapple ex leads even more PokÃ©mon ex into battle, and ACE SPEC cards continue to shake up the game in the PokÃ©mon TCG: Scarlet & VioletâStellar Crown expansion!",,3.49,4.49,7.14,4.25,,Normal,,,,,,,,,,
557334,Stellar Crown 3 Pack Blisters [Latias],Stellar Crown 3 Pack Blisters Latias,https://tcgplayer-cdn.tcgplayer.com/product/557334_200w.jpg,3,23537,https://cpt.tcgcsv.com/JXs6,2024-09-13T04:08:36.667,1,"Each blister comes with 3 Stellar Crown booster packs, a coin, and a promotional card of Latias.",0820650413056,14.99,18.49,25.5,17.6,,Normal,,,,,,,,,,
557337,Stellar Crown 3 Pack Blisters [Tinkaton],Stellar Crown 3 Pack Blisters Tinkaton,https://tcgplayer-cdn.tcgplayer.com/product/557337_200w.jpg,3,23537,https://cpt.tcgcsv.com/MXs6,2024-09-13T04:08:36.667,1,"Each blister comes with 3 Stellar Crown booster packs, a coin, and a promotional card of Tinkaton.",0820650413056,14.0,15.65,24.99,15.69,,Normal,,,,,,,,,,
557338,Stellar Crown Single Pack Blister [Horsea],Stellar Crown Single Pack Blister Horsea,https://tcgplayer-cdn.tcgplayer.com/product/557338_200w.jpg,3,23537,https://cpt.tcgcsv.com/NXs6,2024-09-13T04:08:36.667,1,"An Adventure to Awaken the Power Within!
<br>Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary PokÃ©mon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera PokÃ©mon ex. The newly discovered Hydrapple ex leads even more PokÃ©mon ex into battle, and ACE SPEC cards continue to shake up the game in the PokÃ©mon TCG: Scarlet & VioletâStellar Crown expansion!
<br>Each blister contains 1 Stellar Crown booster pack, a coin, and a promotional card of Horsea.",,5.56,6.59,9.99,6.4,,Normal,,,,,,,,,,
557340,Stellar Crown Pokemon Center Elite Trainer Box (Exclusive),Stellar Crown Pokemon Center Elite Trainer Box Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/557340_200w.jpg,3,23537,https://cpt.tcgcsv.com/QXs6,2024-09-13T04:08:36.667,1,"The PokÃ©mon TCG: Scarlet & VioletâStellar Crown PokÃ©mon Center Elite Trainer Box includes:
<br>11 PokÃ©mon TCG: Scarlet & VioletâStellar Crown booster packs
Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.
<br>1 full-art foil promo card featuring Noctowl with a PokÃ©mon Center logo
<br>1 full-art foil promo card featuring Noctowl
<br>65 card sleeves featuring Stellar Form Terapagos
<br>45 PokÃ©mon TCG Energy cards
<br>A playerâs guide to the Scarlet & VioletâStellar Crown expansion
<br>6 damage-counter dice
<br>1 competition-legal coin-flip die
<br>2 plastic condition markers
<br>A box to hold everything, with 4 dividers to keep it organized
<br>A code card for PokÃ©mon Trading Card Game Live",,106.49,129.98,299.99,115.68,,Normal,,,,,,,,,,
557341,Stellar Crown Single Pack Blister [Porygon2],Stellar Crown Single Pack Blister Porygon2,https://tcgplayer-cdn.tcgplayer.com/product/557341_200w.jpg,3,23537,https://cpt.tcgcsv.com/RXs6,2024-09-13T04:08:36.667,1,"An Adventure to Awaken the Power Within!
<br>Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary PokÃ©mon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera PokÃ©mon ex. The newly discovered Hydrapple ex leads even more PokÃ©mon ex into battle, and ACE SPEC cards continue to shake up the game in the PokÃ©mon TCG: Scarlet & VioletâStellar Crown expansion!
<br>Each blister contains 1 Stellar Crown booster pack, a coin, and a promotional card of Porygon2.",,5.56,7.08,10.0,7.09,,Normal,,,,,,,,,,
557345,Stellar Crown Booster Bundle,Stellar Crown Booster Bundle,https://tcgplayer-cdn.tcgplayer.com/product/557345_200w.jpg,3,23537,https://cpt.tcgcsv.com/WXs6,2024-09-13T04:08:36.667,1,"An Adventure to Awaken the Power Within!
<br>
Descend into a world below the surface and discover the true potential of the Terastal phenomenon! The Legendary PokÃ©mon Terapagos takes the throne, joined by Cinderace ex, Lapras ex, and Galvantula ex, all wielding brilliant new powers as Stellar Tera PokÃ©mon ex. The newly discovered Hydrapple ex leads even more PokÃ©mon ex into battle, and ACE SPEC cards continue to shake up the game in the PokÃ©mon TCG: Scarlet & VioletâStellar Crown expansion!
<br>
â¢ Over 170 cards
<br>
â¢ 10 PokÃ©mon ex and 4 Stellar Tera PokÃ©mon ex
<br>
â¢ More than 20 Trainer cards
<br>
â¢ More than 30 PokÃ©mon and Trainer cards with special illustrations
<br>
â¢ 3 ACE SPEC rare Trainer cards
<br>
â¢ 13 illustration rare PokÃ©mon
<br>
â¢ 6 special illustration rare PokÃ©mon and Supporter cards
<br>
â¢ 3 hyper rare gold etched cards

<br><br>

Includes: <br>
â¢ 6 PokÃ©mon TCG: Scarlet & VioletâStellar Crown booster packs
<br><br><em>(Pokemon TCG booster packs and contents vary by product.)</em>",820650878558,24.99,33.0,65.0,33.5,,Normal,,,,,,,,,,
557350,Stellar Crown Elite Trainer Box,Stellar Crown Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/557350_200w.jpg,3,23537,https://cpt.tcgcsv.com/0Zs6,2024-09-18T15:14:17.377,1,"The PokÃ©mon TCG: Scarlet & VioletâStellar Crown Elite Trainer Box includes:
<br>9 PokÃ©mon TCG: Scarlet & VioletâStellar Crown booster packs
<br>Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.
<br>1 full-art foil promo card featuring Noctowl with a PokÃ©mon Center logo
<br>1 full-art foil promo card featuring Noctowl
<br>65 card sleeves featuring Stellar Form Terapagos
<br>45 PokÃ©mon TCG Energy cards
<br>A playerâs guide to the Scarlet & VioletâStellar Crown expansion
<br>6 damage-counter dice
<br>1 competition-legal coin-flip die
<br>2 plastic condition markers
<br>A box to hold everything, with 4 dividers to keep it organized
<br>A code card for PokÃ©mon Trading Card Game Live",,39.99,54.97,139.69,43.04,,Normal,,,,,,,,,,
557352,Stellar Crown Sleeved Booster Pack,Stellar Crown Sleeved Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/557352_200w.jpg,3,23537,https://cpt.tcgcsv.com/3Zs6,2024-09-13T04:08:36.667,1,Each Stellar Crown sleeved booster pack contains 10 random cards.,820650879005,0.01,4.5,9.74,4.42,,Normal,,,,,,,,,,
557354,Stellar Crown Booster Box,Stellar Crown Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/557354_200w.jpg,3,23537,https://cpt.tcgcsv.com/6Zs6,2024-09-13T04:08:36.667,1,"Each Stellar Crown booster display contains 36 booster packs.<br> <em>(Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.)</em>
<br>Over 170 cards
<br>10 PokÃ©mon ex and 4 Stellar Tera PokÃ©mon ex
<br>More than 20 Trainer cards
<br>More than 30 PokÃ©mon and Trainer cards with special illustrations
<br>3 ACE SPEC rare Trainer cards
<br>13 illustration rare PokÃ©mon
<br>6 special illustration rare PokÃ©mon and Supporter cards
<br>3 hyper rare gold etched cards",,149.96,170.0,500.0,153.23,,Normal,,,,,,,,,,
