productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
537409,Temporal Forces Build & Battle Box Display,Temporal Forces Build and Battle Box Display,https://tcgplayer-cdn.tcgplayer.com/product/537409_200w.jpg,3,23381,https://cpt.tcgcsv.com/c-j6,2024-04-08T11:39:39.237,1,"Each display contains 10 Temporal Forces Build and Battle Boxes.
<br>The ranks of Ancient and Future PokÃ©mon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera PokÃ©mon ex, and PokÃ©mon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the PokÃ©mon TCG: Scarlet & VioletâTemporal Forces expansion!
<br>â¢ 6 ACE SPEC Trainer and 1 Special Energy card
<br>â¢ 13 PokÃ©mon ex and 2 Tera PokÃ©mon ex
<br>â¢ 22 illustration rare PokÃ©mon
<br>â¢ 10 special illustration rare PokÃ©mon and Supporter cards
<br>â¢ 6 hyper rare gold etched cards
<br>â¢ Over 160 cards
<br>â¢ More than a dozen brand-new PokÃ©mon ex, including type-shifted Tera PokÃ©mon ex
<br>â¢ Dozens of PokÃ©mon and Trainer cards with special illustrations",125.97,151.48,218.0,140.67,,Normal,,,,,,,,,,,
537411,Temporal Forces Build & Battle Box,Temporal Forces Build and Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/537411_200w.jpg,3,23381,https://cpt.tcgcsv.com/f-j6,2024-03-22T04:03:20.277,1,"Contents:
<br>â¢ A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards
<br>â¢ 4 PokÃ©mon Live: Paldea Evolved booster packs
<br>â¢ A code card for PokÃ©mon TCG Live
<br><br>The ranks of Ancient and Future PokÃ©mon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera PokÃ©mon ex, and PokÃ©mon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the PokÃ©mon TCG: Scarlet & VioletâTemporal Forces expansion!
<br>â¢ 6 ACE SPEC Trainer and 1 Special Energy card
<br>â¢ 13 PokÃ©mon ex and 2 Tera PokÃ©mon ex
<br>â¢ 22 illustration rare PokÃ©mon
<br>â¢ 10 special illustration rare PokÃ©mon and Supporter cards
<br>â¢ 6 hyper rare gold etched cards
<br>â¢ Over 160 cards
<br>â¢ More than a dozen brand-new PokÃ©mon ex, including type-shifted Tera PokÃ©mon ex
<br>â¢ Dozens of PokÃ©mon and Trainer cards with special illustrations",13.95,19.99,29.94,15.43,,Normal,,,,,,,,,,,
537417,Temporal Forces Booster Box Case,Temporal Forces Booster Box Case,https://tcgplayer-cdn.tcgplayer.com/product/537417_200w.jpg,3,23381,https://cpt.tcgcsv.com/m-j6,2024-03-22T04:03:20.277,1,"Each sealed booster box case contains 6 booster boxes of 36 booster packs. <em>(Each pack contains 10 random cards)</em>
<br>The ranks of Ancient and Future PokÃ©mon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera PokÃ©mon ex, and PokÃ©mon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the PokÃ©mon TCG: Scarlet & VioletâTemporal Forces expansion!",824.68,849.97,7777.0,755.52,,Normal,820650873744,,,,,,,,,,
537418,Temporal Forces Elite Trainer Box Case,Temporal Forces Elite Trainer Box Case,https://tcgplayer-cdn.tcgplayer.com/product/537418_200w.jpg,3,23381,https://cpt.tcgcsv.com/n-j6,2024-05-13T19:15:36.893,1,"Each sealed Elite Trainer Box case contains 10 Elite Trainer Boxes.
<br>The ranks of Ancient and Future PokÃ©mon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera PokÃ©mon ex, and PokÃ©mon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the PokÃ©mon TCG: Scarlet & VioletâTemporal Forces expansion!",359.67,399.99,444.95,315.26,,Normal,0820650876578,,,,,,,,,,
538775,Temporal Forces Pokemon Center Elite Trainer Box (Exclusive) [Walking Wake],Temporal Forces Pokemon Center Elite Trainer Box Exclusive Walking Wake,https://tcgplayer-cdn.tcgplayer.com/product/538775_200w.jpg,3,23381,https://cpt.tcgcsv.com/wwk6,2024-03-22T04:03:20.277,1,"The PokÃ©mon TCG: Scarlet & VioletâTemporal Forces Pokemon Center Elite Trainer Box includes:
<br>â¢ 11 PokÃ©mon TCG: Scarlet & VioletâTemporal Forces booster packs
<br>â¢ Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.
<br>â¢ 1 full-art foil promo card featuring Iron Thorns with a PokÃ©mon Center logo
<br>â¢ 1 full-art foil promo card featuring Iron Thorns
<br>â¢ 65 card sleeves featuring Iron Leaves
<br>â¢ 45 PokÃ©mon TCG Energy cards
<br>â¢ A playerâs guide to the Scarlet & VioletâTemporal Forces expansion
<br>â¢ 6 damage-counter dice
<br>â¢ 1 competition-legal coin-flip die
<br>â¢ 2 plastic condition markers
<br>â¢ A box to hold everything, with 4 dividers to keep it organized
<br>â¢ A code card for PokÃ©mon Trading Card Game Live",85.0,99.95,139.99,83.02,,Normal,,,,,,,,,,,
538786,Temporal Forces Booster Pack Art Bundle [Set of 4],Temporal Forces Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/538786_200w.jpg,3,23381,https://cpt.tcgcsv.com/Lwk6,2024-03-22T04:03:20.277,0,"Collect each of the 4 unique art packs for Temporal Forces.
<br>Each Temporal Forces booster pack contains 10 random cards.",12.15,19.98,19.99,12.2,,Normal,,,,,,,,,,,
538787,Temporal Forces Sleeved Booster Pack,Temporal Forces Sleeved Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/538787_200w.jpg,3,23381,https://cpt.tcgcsv.com/Mwk6,2024-03-22T04:03:20.277,1,Each Temporal Forces sleeved booster pack contains 10 random cards.,2.97,4.34,5.24,3.71,,Normal,,,,,,,,,,,
538789,Temporal Forces Sleeved Booster Pack Art Bundle [Set of 4],Temporal Forces Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/538789_200w.jpg,3,23381,https://cpt.tcgcsv.com/Pwk6,2024-03-22T04:03:20.277,0,"Collect each of the 4 unique art packs for Temporal Forces.
<br>Each Temporal Forces booster pack contains 10 random cards.",17.49,18.24,18.99,12.53,,Normal,,,,,,,,,,,
538807,Temporal Forces Sleeved Booster Pack Bundle [Set of 8],Temporal Forces Sleeved Booster Pack Bundle Set of 8,https://tcgplayer-cdn.tcgplayer.com/product/538807_200w.jpg,3,23381,https://cpt.tcgcsv.com/9xk6,2024-03-22T04:03:20.277,0,"Collect each of the 8 packs for Temporal Forces.
<br>Each Temporal Forces booster pack contains 10 random cards.",29.48,29.48,29.48,25.31,,Normal,,,,,,,,,,,
541017,Temporal Forces Booster Bundle,Temporal Forces Booster Bundle,https://tcgplayer-cdn.tcgplayer.com/product/541017_200w.jpg,3,23381,https://cpt.tcgcsv.com/mql6,2024-03-22T04:03:20.277,2,"The ranks of Ancient and Future PokÃ©mon continue to grow! Walking Wake ex breaks free of the past alongside Raging Bolt ex, while Iron Leaves ex delivers high-tech justice with Iron Crown ex. Outside Area Zero, Wugtrio and Farigiraf shift types as Tera PokÃ©mon ex, and PokÃ©mon Trainers everywhere prepare for the return of ACE SPEC cards with uniquely powerful effects. A rupture in time brings wild beasts and cyber visions to battle in the PokÃ©mon TCG: Scarlet & VioletâTemporal Forces expansion!
â¢ Over 160 cards
â¢ Seven ACE SPEC Trainer and Special Energy cards (6 Trainer cards and 1 Special Energy)
â¢ 13 PokÃ©mon ex and two Tera PokÃ©mon ex
â¢ 22 illustration rare PokÃ©mon
â¢ 10 special illustration rare PokÃ©mon and Supporter cards
â¢ Six hyper rare gold etched cards

<br><br>

Includes: <br>
â¢ 6 PokÃ©mon TCG: Scarlet & VioletâTemporal Forces booster packs
<br><br><em>(Pokemon TCG booster packs and contents vary by product.)</em>",26.99,33.49,41.09,29.32,,Normal,0820650854125,,,,,,,,,,
542646,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/542646_200w.jpg,3,23381,https://cpt.tcgcsv.com/X3m6,2024-03-22T15:53:16.317,1,,0.01,0.08,4.95,0.08,0.03,Normal,,001/162,Common,Grass,90,Basic,[C] Cut Up (10),"[C][C] Slashing Strike (60)
During your next turn, this PokÃ©mon can't use Slashing Strike.",Rx2,None,1
542646,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/542646_200w.jpg,3,23381,https://cpt.tcgcsv.com/X3m6,2024-03-22T15:53:16.317,1,,0.01,0.14,4.95,0.12,0.09,Reverse Holofoil,,001/162,Common,Grass,90,Basic,[C] Cut Up (10),"[C][C] Slashing Strike (60)
During your next turn, this PokÃ©mon can't use Slashing Strike.",Rx2,None,1
542647,Pineco,Pineco,https://tcgplayer-cdn.tcgplayer.com/product/542647_200w.jpg,3,23381,https://cpt.tcgcsv.com/Z3m6,2024-03-22T15:53:16.44,1,,0.01,0.08,4.95,0.02,,Normal,,002/162,Common,Grass,70,Basic,[C][C][C] Ram (50),,Rx2,None,2
542647,Pineco,Pineco,https://tcgplayer-cdn.tcgplayer.com/product/542647_200w.jpg,3,23381,https://cpt.tcgcsv.com/Z3m6,2024-03-22T15:53:16.44,1,,0.01,0.1,4.95,0.05,0.05,Reverse Holofoil,,002/162,Common,Grass,70,Basic,[C][C][C] Ram (50),,Rx2,None,2
542648,Seedot,Seedot,https://tcgplayer-cdn.tcgplayer.com/product/542648_200w.jpg,3,23381,https://cpt.tcgcsv.com/-3m6,2024-03-22T15:53:16.56,1,,0.01,0.12,4.95,0.07,0.07,Reverse Holofoil,,003/162,Common,Grass,60,Basic,"[G] Rigidify
During your opponent's next turn, this PokÃ©mon takes 30 less damage from attacks (after applying Weakness and Resistance).",[C][C] Hang Down (20),Rx2,None,1
542648,Seedot,Seedot,https://tcgplayer-cdn.tcgplayer.com/product/542648_200w.jpg,3,23381,https://cpt.tcgcsv.com/-3m6,2024-03-22T15:53:16.56,1,,0.01,0.07,4.95,0.05,0.03,Normal,,003/162,Common,Grass,60,Basic,"[G] Rigidify
During your opponent's next turn, this PokÃ©mon takes 30 less damage from attacks (after applying Weakness and Resistance).",[C][C] Hang Down (20),Rx2,None,1
542649,Nuzleaf,Nuzleaf,https://tcgplayer-cdn.tcgplayer.com/product/542649_200w.jpg,3,23381,https://cpt.tcgcsv.com/_3m6,2024-03-22T15:53:16.73,1,,0.01,0.1,4.95,0.07,0.07,Reverse Holofoil,,004/162,Common,Grass,90,Stage 1,[G] Corkscrew Punch (20),"[C][C] Comet Slap (30x)
Flip 3 coins. This attack does 30 damage for each heads.",Rx2,None,1
542649,Nuzleaf,Nuzleaf,https://tcgplayer-cdn.tcgplayer.com/product/542649_200w.jpg,3,23381,https://cpt.tcgcsv.com/_3m6,2024-03-22T15:53:16.73,1,,0.01,0.1,4.95,0.04,0.03,Normal,,004/162,Common,Grass,90,Stage 1,[G] Corkscrew Punch (20),"[C][C] Comet Slap (30x)
Flip 3 coins. This attack does 30 damage for each heads.",Rx2,None,1
542650,Shiftry - 005/162,Shiftry 005 162,https://tcgplayer-cdn.tcgplayer.com/product/542650_200w.jpg,3,23381,https://cpt.tcgcsv.com/05m6,2024-03-22T15:53:16.823,1,,0.01,0.12,4.95,0.07,0.07,Reverse Holofoil,,005/162,Uncommon,Grass,150,Stage 2,"[G] Expelling Tornado
Choose 3 of your opponent's Benched PokÃ©mon. If you do, shuffle all of your opponent's Benched PokÃ©mon that you didn't choose, and all cards attached to those PokÃ©mon, into their deck.","[C][C] Energy Loop (140)
Put an Energy attached to this Pokemon into your hand.",Rx2,None,2
