productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
513433,Paradox Rift 3 Pack Blister [Arctibax],Paradox Rift 3 Pack Blister Arctibax,https://tcgplayer-cdn.tcgplayer.com/product/513433_200w.jpg,3,23286,https://cpt.tcgcsv.com/Hn76,2023-11-03T04:03:24.207,1,Each blister comes with 3 Paradox Rift booster packs and a promotional card of Arctibax.,0820650854033,10.87,14.99,23.04,11.04,,Normal,,,,,,,,,,
513434,Paradox Rift 3 Pack Blister [Cetitan],Paradox Rift 3 Pack Blister Cetitan,https://tcgplayer-cdn.tcgplayer.com/product/513434_200w.jpg,3,23286,https://cpt.tcgcsv.com/Jn76,2023-11-03T04:03:24.207,1,Each blister comes with 3 Paradox Rift booster packs and a promotional card of Cetitan.,0820650854033,13.99,15.0,21.65,11.5,,Normal,,,,,,,,,,
513437,Paradox Rift 3 Pack Blister [Set of 2],Paradox Rift 3 Pack Blister Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/513437_200w.jpg,3,23286,https://cpt.tcgcsv.com/Mn76,2023-11-03T04:03:24.207,1,Each blister comes with 3 Paradox Rift booster packs and a promotional card.,,26.0,26.0,26.0,23.82,,Normal,,,,,,,,,,
513511,Paradox Rift Elite Trainer Box Case,Paradox Rift Elite Trainer Box Case,https://tcgplayer-cdn.tcgplayer.com/product/513511_200w.jpg,3,23286,https://cpt.tcgcsv.com/fq76,2023-11-03T04:03:24.207,1,"Each Paradox Rift Elite Trainer Box Case contains 10 Elite Trainer Boxes.
<br><br>The PokÃ©mon TCG: Scarlet & VioletâParadox Rift Elite Trainer Box includes:
â¢ 9 PokÃ©mon TCG: Scarlet & VioletâParadox Rift booster packs
â¢ 1 full-art foil promo card featuring Scream Tail or Iron Bundle
â¢ 65 card sleeves featuring Roaring Moon or Iron Valiant
â¢ 45 PokÃ©mon TCG Energy cards
â¢ A playerâs guide to the Scarlet & VioletâParadox Rift expansion
â¢ 6 damage-counter dice
â¢ 1 competition-legal coin-flip die
â¢ 2 plastic condition markers
â¢ A collectorâs box to hold everything, with 4 dividers to keep it organized
â¢ A code card for PokÃ©mon Trading Card Game Live",0820650874161,569.49,584.75,600.0,314.01,,Normal,,,,,,,,,,
514068,Paradox Rift Build & Battle Box,Paradox Rift Build and Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/514068_200w.jpg,3,23286,https://cpt.tcgcsv.com/nF76,2024-12-23T20:24:58.437,1,"Inside, you'll find:
<br>
â¢ A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards
<br>
â¢ 4 PokÃ©mon TCG: Scarlet & VioletâParadox Rift booster packs
<br>
â¢ A code card for PokÃ©mon TCG Live",,12.0,22.58,30.0,16.38,,Normal,,,,,,,,,,
514069,Paradox Rift Build & Battle Box Display,Paradox Rift Build and Battle Box Display,https://tcgplayer-cdn.tcgplayer.com/product/514069_200w.jpg,3,23286,https://cpt.tcgcsv.com/pF76,2023-11-17T05:03:21,1,"Each Paradox Rift Build & Battle Box Display contains 10 Paradox Rift Build & Battle Boxes.
<br><br>Inside, you'll find:
<br>
â¢ A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards
<br>
â¢ 4 PokÃ©mon TCG: Scarlet & VioletâParadox Rift booster packs
<br>
â¢ A code card for PokÃ©mon TCG Live",0820650864216,189.79,273.0,299.99,137.26,,Normal,,,,,,,,,,
514070,Paradox Rift Build & Battle Stadium,Paradox Rift Build and Battle Stadium,https://tcgplayer-cdn.tcgplayer.com/product/514070_200w.jpg,3,23286,https://cpt.tcgcsv.com/qF76,2024-12-23T20:25:10.16,1,"The Build & Battle Stadium includes everything two players need to battle. Inside this box, youâll find:
<br>
â¢ 2 individual Build & Battle Boxes, each containing a ready-to-play 40-card deck
<br>
â¢ Each deck includes 1 of 4 foil promo cards
<br>
â¢ 3 additional Scarlet & VioletâParadox Rift booster packs, so you get 11 in all
<br>
â¢ 121 Basic Energy cards
<br>
â¢ 6 damage-counter dice
<br>
â¢ 1 competition-legal coin-flip die
<br>
â¢ 2 coin condition markers
<br>
â¢ A collectorâs box to hold everything",0820650854224,50.84,71.49,83.94,40.95,,Normal,,,,,,,,,,
514071,Paradox Rift Build & Battle Stadium Case,Paradox Rift Build and Battle Stadium Case,https://tcgplayer-cdn.tcgplayer.com/product/514071_200w.jpg,3,23286,https://cpt.tcgcsv.com/rF76,2023-11-17T05:03:21,1,"Each Paradox Rift Build & Battle Stadium Case contains 6 Paradox Rift Build & Battle Stadium boxes.
<br><br>The Build & Battle Stadium includes everything two players need to battle. Inside this box, youâll find:
<br>
â¢ 2 individual Build & Battle Boxes, each containing a ready-to-play 40-card deck
<br>
â¢ Each deck includes 1 of 4 foil promo cards
<br>
â¢ 3 additional Scarlet & VioletâParadox Rift booster packs, so you get 11 in all
<br>
â¢ 121 Basic Energy cards
<br>
â¢ 6 damage-counter dice
<br>
â¢ 1 competition-legal coin-flip die
<br>
â¢ 2 coin condition markers
<br>
â¢ A collectorâs box to hold everything",0820650874222,298.99,298.99,298.99,,,Normal,,,,,,,,,,
514223,Paradox Rift Single Pack Blister [Sinistea],Paradox Rift Single Pack Blister Sinistea,https://tcgplayer-cdn.tcgplayer.com/product/514223_200w.jpg,3,23286,https://cpt.tcgcsv.com/tJ76,2023-11-03T04:03:24.207,1,"Each blister comes with 1 Paradox Rift booster pack, 1 coin, and a promotional card of Sinistea.",,4.49,5.3,8.98,5.11,,Normal,,,,,,,,,,
514224,Paradox Rift Single Pack Blister [Pineco],Paradox Rift Single Pack Blister Pineco,https://tcgplayer-cdn.tcgplayer.com/product/514224_200w.jpg,3,23286,https://cpt.tcgcsv.com/vJ76,2023-11-03T04:03:24.207,1,"Each blister comes with 1 Paradox Rift booster pack, 1 coin, and a promotional card of Pinco.",,4.49,5.5,14.95,5.0,,Normal,,,,,,,,,,
517210,Paradox Rift Sleeved Booster Pack,Paradox Rift Sleeved Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/517210_200w.jpg,3,23286,https://cpt.tcgcsv.com/dV86,2023-11-03T04:03:24.207,1,Each Paradox Rift sleeved booster pack contains 10 random cards.,0820650808197,3.4,5.23,10.0,4.35,,Normal,,,,,,,,,,
523584,Surskit,Surskit,https://tcgplayer-cdn.tcgplayer.com/product/523584_200w.jpg,3,23286,https://cpt.tcgcsv.com/Jrc6,2024-07-12T22:38:57.77,1,,,0.01,0.1,4.99,0.09,,Normal,001/182,Common,Grass,50,Basic,"[G] Triple Spin: (10x) 
<br>Flip 3 coins. This attack does 10 damage for each heads.",Rx2,None,1,
523584,Surskit,Surskit,https://tcgplayer-cdn.tcgplayer.com/product/523584_200w.jpg,3,23286,https://cpt.tcgcsv.com/Jrc6,2024-07-12T22:38:57.77,1,,,0.02,0.12,4.99,0.09,,Reverse Holofoil,001/182,Common,Grass,50,Basic,"[G] Triple Spin: (10x) 
<br>Flip 3 coins. This attack does 10 damage for each heads.",Rx2,None,1,
523585,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/523585_200w.jpg,3,23286,https://cpt.tcgcsv.com/Krc6,2024-07-12T22:38:57.817,1,,,0.03,0.15,4.99,0.13,,Reverse Holofoil,002/182,Uncommon,Grass,100,Stage 1,"[G] Daunting Eyes <br>Flip a coin until you get tails. For each heads, shuffle an Energy attached to your opponentâs Active PokÃ©mon into their deck.",Rx2,None,1,[1G] Cutting Wind (70)
523585,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/523585_200w.jpg,3,23286,https://cpt.tcgcsv.com/Krc6,2024-07-12T22:38:57.817,1,,,0.01,0.1,4.99,0.07,,Normal,002/182,Uncommon,Grass,100,Stage 1,"[G] Daunting Eyes <br>Flip a coin until you get tails. For each heads, shuffle an Energy attached to your opponentâs Active PokÃ©mon into their deck.",Rx2,None,1,[1G] Cutting Wind (70)
523587,Froslass ex - 003/182,Froslass ex 003 182,https://tcgplayer-cdn.tcgplayer.com/product/523587_200w.jpg,3,23286,https://cpt.tcgcsv.com/Mrc6,2023-11-03T04:03:24.207,1,"<strong> Ability â Evanescent</strong>
<br>If this PokÃ©mon is in the Active Spot and is Knocked Out, flip a coin. If heads, your opponent takes I fewer Prize card.",,0.19,0.69,10.0,0.64,0.29,Holofoil,003/182,Double Rare,Grass,250,Stage 1,"[WW] Frost Bullet (140)
<br>If this PokÃ©mon is in the Active Spot and is Knocked Out, flip a coin. If heads, your opponent takes I fewer Prize card.",Rx2,None,1,
523603,Pansage,Pansage,https://tcgplayer-cdn.tcgplayer.com/product/523603_200w.jpg,3,23286,https://cpt.tcgcsv.com/5sc6,2024-07-12T22:38:57.88,1,,,0.01,0.12,25.0,0.07,,Reverse Holofoil,004/182,Common,Grass,70,Basic,"[1] Call for Family
<br>Search your deck for a Basic PokÃ©mon and put it onto your Bench. Then, shuffle your deck.",Rx2,None,1,"[2G] Leech Seed: (30) 
<br>Heal 10 damage from this PokÃ©mon."
523603,Pansage,Pansage,https://tcgplayer-cdn.tcgplayer.com/product/523603_200w.jpg,3,23286,https://cpt.tcgcsv.com/5sc6,2024-07-12T22:38:57.88,1,,,0.01,0.1,4.99,0.07,,Normal,004/182,Common,Grass,70,Basic,"[1] Call for Family
<br>Search your deck for a Basic PokÃ©mon and put it onto your Bench. Then, shuffle your deck.",Rx2,None,1,"[2G] Leech Seed: (30) 
<br>Heal 10 damage from this PokÃ©mon."
523604,Simisage,Simisage,https://tcgplayer-cdn.tcgplayer.com/product/523604_200w.jpg,3,23286,https://cpt.tcgcsv.com/6sc6,2023-11-03T04:03:24.207,1,"<strong>Ability â Monkey Trio</strong>
<br>If you have Simisage, Simisear, and Simipour in play, ignore all [C] in the attack cost of attacks this PokÃ©monâs uses.",,0.02,0.15,4.99,0.13,0.12,Reverse Holofoil,005/182,Uncommon,Grass,100,Stage 1,"[2G] Arm Thrust Needle (100) 
<br>During your opponentâs next turn, prevent all damage done to this PokÃ©mon by attacks from PokÃ©mon that have an Ability (except any Simisage)",Rx2,None,1,
523604,Simisage,Simisage,https://tcgplayer-cdn.tcgplayer.com/product/523604_200w.jpg,3,23286,https://cpt.tcgcsv.com/6sc6,2023-11-03T04:03:24.207,1,"<strong>Ability â Monkey Trio</strong>
<br>If you have Simisage, Simisear, and Simipour in play, ignore all [C] in the attack cost of attacks this PokÃ©monâs uses.",,0.01,0.1,4.99,0.06,0.04,Normal,005/182,Uncommon,Grass,100,Stage 1,"[2G] Arm Thrust Needle (100) 
<br>During your opponentâs next turn, prevent all damage done to this PokÃ©mon by attacks from PokÃ©mon that have an Ability (except any Simisage)",Rx2,None,1,
523605,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/523605_200w.jpg,3,23286,https://cpt.tcgcsv.com/7sc6,2023-11-03T04:03:24.207,1,,,0.01,0.1,4.99,0.05,0.02,Normal,006/182,Common,Grass,60,Basic,[2] Beat (20),Rx2,None,1,
523605,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/523605_200w.jpg,3,23286,https://cpt.tcgcsv.com/7sc6,2023-11-03T04:03:24.207,1,,,0.01,0.12,5.0,0.1,0.09,Reverse Holofoil,006/182,Common,Grass,60,Basic,[2] Beat (20),Rx2,None,1,
523606,Crustle - 007/182,Crustle 007 182,https://tcgplayer-cdn.tcgplayer.com/product/523606_200w.jpg,3,23286,https://cpt.tcgcsv.com/8sc6,2024-07-12T22:38:57.927,1,,,0.01,0.12,5.0,0.08,,Reverse Holofoil,007/182,Common,Grass,130,Stage 1,[2] Confront (50),Rx2,None,3,"[2G] Crag Bash (100)
<br>During your opponent's next turn, this Pokemon takes 100 less damage from attacks from Evolution Pokemon (after applying Weakness and Resistance)."
523606,Crustle - 007/182,Crustle 007 182,https://tcgplayer-cdn.tcgplayer.com/product/523606_200w.jpg,3,23286,https://cpt.tcgcsv.com/8sc6,2024-07-12T22:38:57.927,1,,,0.01,0.1,4.99,0.06,,Normal,007/182,Common,Grass,130,Stage 1,[2] Confront (50),Rx2,None,3,"[2G] Crag Bash (100)
<br>During your opponent's next turn, this Pokemon takes 100 less damage from attacks from Evolution Pokemon (after applying Weakness and Resistance)."
523607,Bounsweet,Bounsweet,https://tcgplayer-cdn.tcgplayer.com/product/523607_200w.jpg,3,23286,https://cpt.tcgcsv.com/9sc6,2024-11-16T08:27:31.447,1,,,0.01,0.1,4.99,0.04,,Normal,008/182,Common,Grass,60,Basic,"[G] Quick Blow (10+)
<br> Flip a coin. If heads, this attack does 20 more damage.",Rx2,None,1,
523607,Bounsweet,Bounsweet,https://tcgplayer-cdn.tcgplayer.com/product/523607_200w.jpg,3,23286,https://cpt.tcgcsv.com/9sc6,2024-11-16T08:27:31.447,1,,,0.02,0.12,4.99,0.08,0.06,Reverse Holofoil,008/182,Common,Grass,60,Basic,"[G] Quick Blow (10+)
<br> Flip a coin. If heads, this attack does 20 more damage.",Rx2,None,1,
523608,Steenee,Steenee,https://tcgplayer-cdn.tcgplayer.com/product/523608_200w.jpg,3,23286,https://cpt.tcgcsv.com/bsc6,2024-04-01T18:20:45.607,1,,,0.05,0.15,4.99,0.13,0.13,Reverse Holofoil,009/182,Uncommon,Grass,90,Stage 1,[G] Spinning Attack (30),Rx2,None,2,"[GG] Double Spin (40x)
<br>Flip 2 coins. This attack does 40 damage for each heads."
523608,Steenee,Steenee,https://tcgplayer-cdn.tcgplayer.com/product/523608_200w.jpg,3,23286,https://cpt.tcgcsv.com/bsc6,2024-04-01T18:20:45.607,1,,,0.01,0.1,4.99,0.07,0.04,Normal,009/182,Uncommon,Grass,90,Stage 1,[G] Spinning Attack (30),Rx2,None,2,"[GG] Double Spin (40x)
<br>Flip 2 coins. This attack does 40 damage for each heads."
523609,Blipbug,Blipbug,https://tcgplayer-cdn.tcgplayer.com/product/523609_200w.jpg,3,23286,https://cpt.tcgcsv.com/csc6,2024-07-12T22:38:57.99,1,,,0.01,0.08,10.04,0.03,,Normal,010/182,Common,Grass,50,Basic,"[G] Surprise Attack (30)
<br>Flip a coin. If tails, this attack does nothing.",Rx2,None,1,
523609,Blipbug,Blipbug,https://tcgplayer-cdn.tcgplayer.com/product/523609_200w.jpg,3,23286,https://cpt.tcgcsv.com/csc6,2024-07-12T22:38:57.99,1,,,0.01,0.12,5.0,0.07,,Reverse Holofoil,010/182,Common,Grass,50,Basic,"[G] Surprise Attack (30)
<br>Flip a coin. If tails, this attack does nothing.",Rx2,None,1,
523610,Dottler - 011/182,Dottler 011 182,https://tcgplayer-cdn.tcgplayer.com/product/523610_200w.jpg,3,23286,https://cpt.tcgcsv.com/dsc6,2024-07-12T22:38:58.037,1,,,0.02,0.12,4.99,0.07,,Reverse Holofoil,011/182,Common,Grass,80,Stage 1,"[G] Protect
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Rx2,None,2,[2] Zen Headbutt (20)
523610,Dottler - 011/182,Dottler 011 182,https://tcgplayer-cdn.tcgplayer.com/product/523610_200w.jpg,3,23286,https://cpt.tcgcsv.com/dsc6,2024-07-12T22:38:58.037,1,,,0.01,0.1,4.99,0.05,,Normal,011/182,Common,Grass,80,Stage 1,"[G] Protect
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Rx2,None,2,[2] Zen Headbutt (20)
523611,Orbeetle,Orbeetle,https://tcgplayer-cdn.tcgplayer.com/product/523611_200w.jpg,3,23286,https://cpt.tcgcsv.com/fsc6,2023-11-03T04:03:24.207,1,,,0.03,0.15,4.99,0.13,0.09,Reverse Holofoil,012/182,Uncommon,Grass,130,Stage 2,[G] Satellite Beam (30x) <br>This attack does 30 damage for each Energy card in your opponentâs discard pile.,Rx2,None,1,[2] Brain Shake (100) <br>Your opponentâs Active PokÃ©mon is now Confused.
523611,Orbeetle,Orbeetle,https://tcgplayer-cdn.tcgplayer.com/product/523611_200w.jpg,3,23286,https://cpt.tcgcsv.com/fsc6,2023-11-03T04:03:24.207,1,,,0.01,0.1,4.99,0.05,0.03,Normal,012/182,Uncommon,Grass,130,Stage 2,[G] Satellite Beam (30x) <br>This attack does 30 damage for each Energy card in your opponentâs discard pile.,Rx2,None,1,[2] Brain Shake (100) <br>Your opponentâs Active PokÃ©mon is now Confused.
523612,Nymble - 013/182,Nymble 013 182,https://tcgplayer-cdn.tcgplayer.com/product/523612_200w.jpg,3,23286,https://cpt.tcgcsv.com/gsc6,2023-11-03T04:03:24.207,1,,,0.01,0.1,4.99,0.06,0.04,Normal,013/182,Common,Grass,40,Basic,[1] Gnaw (10),Rx2,None,0,
523612,Nymble - 013/182,Nymble 013 182,https://tcgplayer-cdn.tcgplayer.com/product/523612_200w.jpg,3,23286,https://cpt.tcgcsv.com/gsc6,2023-11-03T04:03:24.207,1,,,0.01,0.11,4.99,0.09,0.02,Reverse Holofoil,013/182,Common,Grass,40,Basic,[1] Gnaw (10),Rx2,None,0,
523614,Nymble - 014/182,Nymble 014 182,https://tcgplayer-cdn.tcgplayer.com/product/523614_200w.jpg,3,23286,https://cpt.tcgcsv.com/jsc6,2024-07-12T22:38:58.067,1,,,0.01,0.1,4.99,0.05,,Normal,014/182,Common,Grass,50,Basic,[2] Flop (30),Rx2,None,0,
523614,Nymble - 014/182,Nymble 014 182,https://tcgplayer-cdn.tcgplayer.com/product/523614_200w.jpg,3,23286,https://cpt.tcgcsv.com/jsc6,2024-07-12T22:38:58.067,1,,,0.01,0.15,4.99,0.06,,Reverse Holofoil,014/182,Common,Grass,50,Basic,[2] Flop (30),Rx2,None,0,
523615,Toedscool - 015/182,Toedscool 015 182,https://tcgplayer-cdn.tcgplayer.com/product/523615_200w.jpg,3,23286,https://cpt.tcgcsv.com/ksc6,2024-12-18T06:30:19.257,1,,,0.01,0.15,4.99,0.12,0.08,Reverse Holofoil,015/182,Common,Grass,50,Basic,"[G] Clinging Spore
<br>Attach a Basic [G] Energy from your hand to 1 of your Benched PokÃ©mon.",Rx2,None,1,[1G] Vine Strike (30)
523615,Toedscool - 015/182,Toedscool 015 182,https://tcgplayer-cdn.tcgplayer.com/product/523615_200w.jpg,3,23286,https://cpt.tcgcsv.com/ksc6,2024-12-18T06:30:19.257,1,,,0.01,0.1,4.99,0.07,0.04,Normal,015/182,Common,Grass,50,Basic,"[G] Clinging Spore
<br>Attach a Basic [G] Energy from your hand to 1 of your Benched PokÃ©mon.",Rx2,None,1,[1G] Vine Strike (30)
523616,Toedscool - 016/182,Toedscool 016 182,https://tcgplayer-cdn.tcgplayer.com/product/523616_200w.jpg,3,23286,https://cpt.tcgcsv.com/lsc6,2024-07-12T22:38:58.117,1,,,0.02,0.1,4.99,0.06,,Normal,016/182,Common,Grass,60,Basic,[2] Kick (20),Rx2,None,1,"[2G] Absorb (40)
<br>Heal 20 damage from this PokÃ©mon."
523616,Toedscool - 016/182,Toedscool 016 182,https://tcgplayer-cdn.tcgplayer.com/product/523616_200w.jpg,3,23286,https://cpt.tcgcsv.com/lsc6,2024-07-12T22:38:58.117,1,,,0.01,0.14,5.0,0.1,,Reverse Holofoil,016/182,Common,Grass,60,Basic,[2] Kick (20),Rx2,None,1,"[2G] Absorb (40)
<br>Heal 20 damage from this PokÃ©mon."
