productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
509637,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/509637_200w.jpg,3,23228,https://cpt.tcgcsv.com/MS56,2024-07-12T22:38:36.63,1,,0.01,0.11,1.5,0.07,,Reverse Holofoil,,001/197,Common,Grass,50,Basic,"[1] Feelinâ Fine
<br> Draw a card.",Rx2,,1,[G] Stampede (10)
509637,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/509637_200w.jpg,3,23228,https://cpt.tcgcsv.com/MS56,2024-07-12T22:38:36.63,1,,0.01,0.09,3.53,0.06,,Normal,,001/197,Common,Grass,50,Basic,"[1] Feelinâ Fine
<br> Draw a card.",Rx2,,1,[G] Stampede (10)
509644,Dragonair,Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/509644_200w.jpg,3,23228,https://cpt.tcgcsv.com/VS56,2023-08-11T04:03:19.877,1,,0.01,0.1,1.5,0.08,0.07,Normal,,158/197,Uncommon,Dragon,100,Stage 1,[1] Ram (30),None,None,2,"[WL] Dragon Tail (70x)
<br>Flip 2 coins. This attack does 70 damage for each heads."
509644,Dragonair,Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/509644_200w.jpg,3,23228,https://cpt.tcgcsv.com/VS56,2023-08-11T04:03:19.877,1,,0.06,0.25,0.99,0.27,0.24,Reverse Holofoil,,158/197,Uncommon,Dragon,100,Stage 1,[1] Ram (30),None,None,2,"[WL] Dragon Tail (70x)
<br>Flip 2 coins. This attack does 70 damage for each heads."
509646,Dragonite ex,Dragonite ex,https://tcgplayer-cdn.tcgplayer.com/product/509646_200w.jpg,3,23228,https://cpt.tcgcsv.com/XS56,2024-10-16T15:40:44.75,1,"Tera: As long as this Pokemon is on your Bench, prevent all damage done to this Pokemon by attacks.",0.5,1.64,9.97,1.25,1.5,Holofoil,,159/197,Double Rare,Dragon,330,Stage 2,[1] Wing Attack (70),None,None,2,"[WL] Mighty Meteor(140)
<br>Flip 2 coins. This attack does 70 damage for each heads."
509653,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/509653_200w.jpg,3,23228,https://cpt.tcgcsv.com/5T56,2024-07-12T22:38:36.76,1,,0.05,0.22,0.99,0.19,,Reverse Holofoil,,002/197,Common,Grass,80,1,"[1] Inviting Scent
<br>Switch in 1 of your opponentâs Benched PokÃ©mon to the Active Spot.",Rx2,,2,[G] Leaf Step (20)
509653,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/509653_200w.jpg,3,23228,https://cpt.tcgcsv.com/5T56,2024-07-12T22:38:36.76,1,,0.01,0.1,1.5,0.08,,Normal,,002/197,Common,Grass,80,1,"[1] Inviting Scent
<br>Switch in 1 of your opponentâs Benched PokÃ©mon to the Active Spot.",Rx2,,2,[G] Leaf Step (20)
509654,Bellossom,Bellossom,https://tcgplayer-cdn.tcgplayer.com/product/509654_200w.jpg,3,23228,https://cpt.tcgcsv.com/6T56,2023-08-11T04:03:19.877,1,,0.05,0.2,1.5,0.16,0.16,Reverse Holofoil,,003/197,Uncommon,Grass,130,Stage 2,"[1] Sleep Powder (30)
<br> Your opponentâs Active PokÃ©mon is now Asleep.",Rx2,,1,"[G] Powerful Dance (90x)
<br> Flip a coin for each Energy attached to this PokÃ©mon. This attack does 90 damage for each heads."
509654,Bellossom,Bellossom,https://tcgplayer-cdn.tcgplayer.com/product/509654_200w.jpg,3,23228,https://cpt.tcgcsv.com/6T56,2023-08-11T04:03:19.877,1,,0.01,0.1,1.5,0.09,0.07,Normal,,003/197,Uncommon,Grass,130,Stage 2,"[1] Sleep Powder (30)
<br> Your opponentâs Active PokÃ©mon is now Asleep.",Rx2,,1,"[G] Powerful Dance (90x)
<br> Flip a coin for each Energy attached to this PokÃ©mon. This attack does 90 damage for each heads."
509655,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/509655_200w.jpg,3,23228,https://cpt.tcgcsv.com/7T56,2023-08-11T04:03:19.877,1,,0.02,0.15,2.0,0.12,0.11,Reverse Holofoil,,004/197,Common,Grass,80,Basic,"[1] Agility (10)
<br> Flip a coin, if heads prevent all effects of attacks, including damage, done to this Pokemon during your opponentâs next turn.",Rx2,,1,[2] Cut (20)
509655,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/509655_200w.jpg,3,23228,https://cpt.tcgcsv.com/7T56,2023-08-11T04:03:19.877,1,,0.01,0.1,1.5,0.06,0.05,Normal,,004/197,Common,Grass,80,Basic,"[1] Agility (10)
<br> Flip a coin, if heads prevent all effects of attacks, including damage, done to this Pokemon during your opponentâs next turn.",Rx2,,1,[2] Cut (20)
509657,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/509657_200w.jpg,3,23228,https://cpt.tcgcsv.com/9T56,2023-08-11T13:00:07.807,1,,0.05,0.2,1.38,0.2,,Reverse Holofoil,,005/197,Common,Grass,80,Basic,"[1] Berry Scent
<br>Search your deck for a Basic PokÃ©mon and put it onto your Bench. Then, shuffle your deck.",Rx2,,1,"[2] Guard Press (30)
<br>During your opponentâs next turn, this PokÃ©mon takes 30 less damage from attacks (after applying Weakness and Resistance)."
509657,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/509657_200w.jpg,3,23228,https://cpt.tcgcsv.com/9T56,2023-08-11T13:00:07.807,1,,0.01,0.1,1.5,0.09,0.07,Normal,,005/197,Common,Grass,80,Basic,"[1] Berry Scent
<br>Search your deck for a Basic PokÃ©mon and put it onto your Bench. Then, shuffle your deck.",Rx2,,1,"[2] Guard Press (30)
<br>During your opponentâs next turn, this PokÃ©mon takes 30 less damage from attacks (after applying Weakness and Resistance)."
509658,Surskit,Surskit,https://tcgplayer-cdn.tcgplayer.com/product/509658_200w.jpg,3,23228,https://cpt.tcgcsv.com/bT56,2024-07-12T22:38:36.853,1,,0.02,0.13,1.5,0.12,,Reverse Holofoil,,006/197,Common,Grass,60,Basic,"[1] Lunge (20)
<br> Flip a coin. If tails, this attack does nothing.",Rx2,,1,
509658,Surskit,Surskit,https://tcgplayer-cdn.tcgplayer.com/product/509658_200w.jpg,3,23228,https://cpt.tcgcsv.com/bT56,2024-07-12T22:38:36.853,1,,0.01,0.09,1.5,0.05,,Normal,,006/197,Common,Grass,60,Basic,"[1] Lunge (20)
<br> Flip a coin. If tails, this attack does nothing.",Rx2,,1,
509660,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/509660_200w.jpg,3,23228,https://cpt.tcgcsv.com/dT56,2024-07-12T22:38:36.927,1,,0.05,0.19,1.5,0.16,,Reverse Holofoil,,007/197,Uncommon,Grass,100,Stage 1,"[1] Panic-Prompting Pattern
<br> Flip a coin until you get tails. For each heads, discard a random card from your opponentâs hand.",Rx2,,1,[G][1] Bug Buzz (70)
509660,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/509660_200w.jpg,3,23228,https://cpt.tcgcsv.com/dT56,2024-07-12T22:38:36.927,1,,0.01,0.11,1.5,0.12,0.02,Normal,,007/197,Uncommon,Grass,100,Stage 1,"[1] Panic-Prompting Pattern
<br> Flip a coin until you get tails. For each heads, discard a random card from your opponentâs hand.",Rx2,,1,[G][1] Bug Buzz (70)
509662,Combee,Combee,https://tcgplayer-cdn.tcgplayer.com/product/509662_200w.jpg,3,23228,https://cpt.tcgcsv.com/gT56,2024-07-12T22:38:37.15,1,,0.01,0.12,3.99,0.08,,Reverse Holofoil,,008/197,Common,Grass,50,Basic,"[1] Share
<br>Heal 20 damage from 1 of your Benched PokÃ©mon.",Rx2,,1,[G][G] Ram (20)
509662,Combee,Combee,https://tcgplayer-cdn.tcgplayer.com/product/509662_200w.jpg,3,23228,https://cpt.tcgcsv.com/gT56,2024-07-12T22:38:37.15,1,,0.01,0.08,1.5,0.05,,Normal,,008/197,Common,Grass,50,Basic,"[1] Share
<br>Heal 20 damage from 1 of your Benched PokÃ©mon.",Rx2,,1,[G][G] Ram (20)
509663,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/509663_200w.jpg,3,23228,https://cpt.tcgcsv.com/hT56,2023-08-11T20:06:26.65,1,,0.01,0.1,1.5,0.07,0.06,Normal,,160/197,Uncommon,Dragon,120,Stage 1,[1] Glide (30),None,None,1,"[WM] Soothing Lullaby (110)
<br>Your opponentâs Active PokÃ©mon is now Asleep. During PokÃ©mon Checkup, your opponent flips 2 coins instead of 1. If either of them is tails, that PokÃ©mon is still Asleep."
509663,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/509663_200w.jpg,3,23228,https://cpt.tcgcsv.com/hT56,2023-08-11T20:06:26.65,1,,0.04,0.2,1.5,0.18,,Reverse Holofoil,,160/197,Uncommon,Dragon,120,Stage 1,[1] Glide (30),None,None,1,"[WM] Soothing Lullaby (110)
<br>Your opponentâs Active PokÃ©mon is now Asleep. During PokÃ©mon Checkup, your opponent flips 2 coins instead of 1. If either of them is tails, that PokÃ©mon is still Asleep."
509664,Drampa,Drampa,https://tcgplayer-cdn.tcgplayer.com/product/509664_200w.jpg,3,23228,https://cpt.tcgcsv.com/jT56,2024-10-15T15:45:03.937,1,,0.02,0.2,1.5,0.2,0.2,Reverse Holofoil,,161/197,Uncommon,Dragon,120,Basic,"[2] Outrage (60+)
<br>This attack does 10 more damage for each damage counter on this PokÃ©mon.",None,None,2,
509664,Drampa,Drampa,https://tcgplayer-cdn.tcgplayer.com/product/509664_200w.jpg,3,23228,https://cpt.tcgcsv.com/jT56,2024-10-15T15:45:03.937,1,,0.02,0.1,2.03,0.09,0.07,Normal,,161/197,Uncommon,Dragon,120,Basic,"[2] Outrage (60+)
<br>This attack does 10 more damage for each damage counter on this PokÃ©mon.",None,None,2,
509665,Foongus,Foongus,https://tcgplayer-cdn.tcgplayer.com/product/509665_200w.jpg,3,23228,https://cpt.tcgcsv.com/kT56,2024-10-15T15:45:04.307,1,,0.03,0.12,1.95,0.06,0.06,Reverse Holofoil,,009/197,Common,Grass,50,Basic,"[G] Enticing Pattern
<br> Search your deck for a Basic [G] Pokemon and put it onto your Bench. Then, shuffle your deck.",Rx2,,1,[G][1] Beat (20)
509665,Foongus,Foongus,https://tcgplayer-cdn.tcgplayer.com/product/509665_200w.jpg,3,23228,https://cpt.tcgcsv.com/kT56,2024-10-15T15:45:04.307,1,,0.01,0.09,1.5,0.04,0.02,Normal,,009/197,Common,Grass,50,Basic,"[G] Enticing Pattern
<br> Search your deck for a Basic [G] Pokemon and put it onto your Bench. Then, shuffle your deck.",Rx2,,1,[G][1] Beat (20)
509666,Pidgey,Pidgey,https://tcgplayer-cdn.tcgplayer.com/product/509666_200w.jpg,3,23228,https://cpt.tcgcsv.com/lT56,2023-08-11T04:03:19.877,1,,0.08,0.24,1.5,0.22,,Normal,,162/197,Common,Colorless,60,Basic,[1] Gust (20),Lx2,F-30,1,
509666,Pidgey,Pidgey,https://tcgplayer-cdn.tcgplayer.com/product/509666_200w.jpg,3,23228,https://cpt.tcgcsv.com/lT56,2023-08-11T04:03:19.877,1,,0.08,0.3,1.99,0.33,0.65,Reverse Holofoil,,162/197,Common,Colorless,60,Basic,[1] Gust (20),Lx2,F-30,1,
509669,Pidgeotto,Pidgeotto,https://tcgplayer-cdn.tcgplayer.com/product/509669_200w.jpg,3,23228,https://cpt.tcgcsv.com/pT56,2023-08-11T04:03:19.877,1,,0.05,0.25,2.19,0.29,0.29,Reverse Holofoil,,163/197,Uncommon,Colorless,90,Stage 1,[2] Wing Attack (40),Lx2,F-30,1,
509669,Pidgeotto,Pidgeotto,https://tcgplayer-cdn.tcgplayer.com/product/509669_200w.jpg,3,23228,https://cpt.tcgcsv.com/pT56,2023-08-11T04:03:19.877,1,,0.01,0.1,1.5,0.1,0.05,Normal,,163/197,Uncommon,Colorless,90,Stage 1,[2] Wing Attack (40),Lx2,F-30,1,
509670,Pidgeot ex,Pidgeot ex,https://tcgplayer-cdn.tcgplayer.com/product/509670_200w.jpg,3,23228,https://cpt.tcgcsv.com/qT56,2024-06-06T07:45:49.103,1,"<strong>Ability â Quick Search</strong>
<br>Once during your turn, you may search your deck for a card and put it into your hand. Then, shuffle your deck. You canât use more than 1 Quick Search Ability each turn.",2.5,4.13,14.0,3.59,3.88,Holofoil,,164/197,Double Rare,Colorless,280,Stage 2,"[2] Blustery Wind (120)
<br>You may discard a Stadium card in play.",Lx2,F-30,0,
509671,Phantump,Phantump,https://tcgplayer-cdn.tcgplayer.com/product/509671_200w.jpg,3,23228,https://cpt.tcgcsv.com/rT56,2024-07-12T22:38:37.3,1,,0.01,0.12,1.5,0.07,,Reverse Holofoil,,011/197,Common,Grass,60,Basic,[2] Branch Poke (20),Rx2,,1,
509671,Phantump,Phantump,https://tcgplayer-cdn.tcgplayer.com/product/509671_200w.jpg,3,23228,https://cpt.tcgcsv.com/rT56,2024-07-12T22:38:37.3,1,,0.01,0.09,1.5,0.05,,Normal,,011/197,Common,Grass,60,Basic,[2] Branch Poke (20),Rx2,,1,
509672,Trevenant,Trevenant,https://tcgplayer-cdn.tcgplayer.com/product/509672_200w.jpg,3,23228,https://cpt.tcgcsv.com/sT56,2024-07-12T22:38:37.363,1,"<strong>Ability â Forest Miasma</strong>
<br>As long as this PokÃ©mon is in the Active Spot, put 1 damage counter on your opponentâs Active PokÃ©mon during PokÃ©mon Checkup.",0.05,0.17,1.5,0.15,,Reverse Holofoil,,012/197,Uncommon,Grass,140,Stage 1,"[3] Lock Up (100)
<br> During your opponentâs next turn, the Defending PokÃ©mon canât retreat.",Rx2,,3,
509672,Trevenant,Trevenant,https://tcgplayer-cdn.tcgplayer.com/product/509672_200w.jpg,3,23228,https://cpt.tcgcsv.com/sT56,2024-07-12T22:38:37.363,1,"<strong>Ability â Forest Miasma</strong>
<br>As long as this PokÃ©mon is in the Active Spot, put 1 damage counter on your opponentâs Active PokÃ©mon during PokÃ©mon Checkup.",0.01,0.1,1.5,0.07,,Normal,,012/197,Uncommon,Grass,140,Stage 1,"[3] Lock Up (100)
<br> During your opponentâs next turn, the Defending PokÃ©mon canât retreat.",Rx2,,3,
509673,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/509673_200w.jpg,3,23228,https://cpt.tcgcsv.com/tT56,2024-07-12T22:38:37.427,1,,0.01,0.1,1.5,0.06,0.03,Normal,,165/197,Uncommon,Colorless,130,Basic,[1] Headbutt (30),Fx2,None,2,"[2] Spike Draw (60)
<br>Draw 2 cards."
509673,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/509673_200w.jpg,3,23228,https://cpt.tcgcsv.com/tT56,2024-07-12T22:38:37.427,1,,0.05,0.2,1.5,0.21,,Reverse Holofoil,,165/197,Uncommon,Colorless,130,Basic,[1] Headbutt (30),Fx2,None,2,"[2] Spike Draw (60)
<br>Draw 2 cards."
509689,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/509689_200w.jpg,3,23228,https://cpt.tcgcsv.com/PT56,2024-07-12T22:38:37.473,1,,0.05,0.2,1.99,0.24,,Reverse Holofoil,,166/197,Common,Colorless,70,Basic,"[1] Cheer Up
<br>Attach an Energy card from your hand to 1 of your PokÃ©mon.",Fx2,None,1,[2] Kick (20)
509689,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/509689_200w.jpg,3,23228,https://cpt.tcgcsv.com/PT56,2024-07-12T22:38:37.473,1,,0.01,0.14,1.5,0.12,,Normal,,166/197,Common,Colorless,70,Basic,"[1] Cheer Up
<br>Attach an Energy card from your hand to 1 of your PokÃ©mon.",Fx2,None,1,[2] Kick (20)
509690,Zigzagoon,Zigzagoon,https://tcgplayer-cdn.tcgplayer.com/product/509690_200w.jpg,3,23228,https://cpt.tcgcsv.com/QT56,2024-07-12T22:38:37.52,1,,0.01,0.15,1.5,0.1,,Reverse Holofoil,,167/197,Common,Colorless,70,Basic,[1] Headbutt Bounce (10),Fx2,None,1,[2] Claw Slash (20)
509690,Zigzagoon,Zigzagoon,https://tcgplayer-cdn.tcgplayer.com/product/509690_200w.jpg,3,23228,https://cpt.tcgcsv.com/QT56,2024-07-12T22:38:37.52,1,,0.01,0.1,1.5,0.05,,Normal,,167/197,Common,Colorless,70,Basic,[1] Headbutt Bounce (10),Fx2,None,1,[2] Claw Slash (20)
509692,Rowlet,Rowlet,https://tcgplayer-cdn.tcgplayer.com/product/509692_200w.jpg,3,23228,https://cpt.tcgcsv.com/ST56,2024-10-15T15:45:04.06,1,,0.01,0.13,1.54,0.1,0.07,Reverse Holofoil,,013/197,Common,Grass,70,Basic,[G] Razor Wing (20),Rx2,,1,
509692,Rowlet,Rowlet,https://tcgplayer-cdn.tcgplayer.com/product/509692_200w.jpg,3,23228,https://cpt.tcgcsv.com/ST56,2024-10-15T15:45:04.06,1,,0.01,0.1,1.5,0.07,0.05,Normal,,013/197,Common,Grass,70,Basic,[G] Razor Wing (20),Rx2,,1,
509696,Linoone,Linoone,https://tcgplayer-cdn.tcgplayer.com/product/509696_200w.jpg,3,23228,https://cpt.tcgcsv.com/XT56,2024-07-12T22:38:37.63,1,,0.01,0.09,1.5,0.05,,Normal,,168/197,Uncommon,Colorless,110,Stage 1,[1] Jet Headbutt (40),Fx2,None,1,"[3] Reckless Charge (150)
<br>This PokÃ©mon also does 30 damage to itself."
509696,Linoone,Linoone,https://tcgplayer-cdn.tcgplayer.com/product/509696_200w.jpg,3,23228,https://cpt.tcgcsv.com/XT56,2024-07-12T22:38:37.63,1,,0.04,0.18,1.5,0.18,,Reverse Holofoil,,168/197,Uncommon,Colorless,110,Stage 1,[1] Jet Headbutt (40),Fx2,None,1,"[3] Reckless Charge (150)
<br>This PokÃ©mon also does 30 damage to itself."
509698,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/509698_200w.jpg,3,23228,https://cpt.tcgcsv.com/-T56,2024-07-12T22:38:37.69,1,,0.02,0.11,5.0,0.07,0.04,Reverse Holofoil,,169/197,Common,Colorless,50,Basic,"[1] Fluffy Guard <br>During your opponent's next turn, this Pokemon takes 20 less damage from attacks (after applying Weakness and Resistance).",Lx2,F-30,1,[2] Flap (20)
509698,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/509698_200w.jpg,3,23228,https://cpt.tcgcsv.com/-T56,2024-07-12T22:38:37.69,1,,0.01,0.1,1.5,0.07,,Normal,,169/197,Common,Colorless,50,Basic,"[1] Fluffy Guard <br>During your opponent's next turn, this Pokemon takes 20 less damage from attacks (after applying Weakness and Resistance).",Lx2,F-30,1,[2] Flap (20)
509700,Amoonguss,Amoonguss,https://tcgplayer-cdn.tcgplayer.com/product/509700_200w.jpg,3,23228,https://cpt.tcgcsv.com/0V56,2024-07-12T22:38:37.85,1,,0.07,0.2,1.5,0.15,,Reverse Holofoil,,010/197,Uncommon,Grass,110,Stage 1,"[G][1] Dangerous Spore (60)
<br>Flip a coin. If heads, the Defending Pokemon is now Paralyzed.",Rx2,,2,
