productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
544386,Twilight Masquerade Build & Battle Box,Twilight Masquerade Build and Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/544386_200w.jpg,3,23473,https://cpt.tcgcsv.com/LMm6,2024-12-23T20:26:08.46,1,"A Festival of Mischief & Mystery!
Welcome to the land of Kitakami, where people and PokÃ©mon live harmoniously with nature. Folktales abound, but not all is as it seems... Uncover the mystery of the masked Legendary PokÃ©mon Ogerpon, appearing as four fearsome types of Tera PokÃ©mon ex, and team up with more newly discovered PokÃ©mon, like Bloodmoon Ursaluna ex and Sinistcha ex. Growing in power, Greninja, Dragapult, and Magcargo dazzle as Tera PokÃ©mon ex, and more ACE SPEC cards round out the festivities in the PokÃ©mon TCG: Scarlet & VioletâTwilight Masquerade expansion!
<br><br>Contents:
<br>â¢ A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards
<br>â¢ 4 PokÃ©mon TCG: Scarlet & Violet booster packs
<br>â¢ A code card for PokÃ©mon TCG Live",17.0,23.08,35.94,18.2,,Normal,0820650858031,,,,,,,,,,
549487,Twilight Masquerade Booster Pack Art Bundle [Set of 4],Twilight Masquerade Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/549487_200w.jpg,3,23473,https://cpt.tcgcsv.com/MPp6,2024-05-24T04:03:34.233,1,"Collect each of the 4 unique art packs for Sword and Shield Base Set.
<br>Each Sword and Shield Base Set booster pack contains 10 random cards.",15.99,19.99,21.95,16.34,,Normal,,,,,,,,,,,
549489,Twilight Masquerade Build & Battle Box Display,Twilight Masquerade Build and Battle Box Display,https://tcgplayer-cdn.tcgplayer.com/product/549489_200w.jpg,3,23473,https://cpt.tcgcsv.com/PPp6,2024-12-23T20:26:21.803,1,Each display contains 10 Twilight Masquerade Build and Battle Boxes.,145.0,154.98,164.96,150.29,,Normal,0820650863462,,,,,,,,,,
549491,Twilight Masquerade Pokemon Center Elite Trainer Box (Exclusive) Case,Twilight Masquerade Pokemon Center Elite Trainer Box Exclusive Case,https://tcgplayer-cdn.tcgplayer.com/product/549491_200w.jpg,3,23473,https://cpt.tcgcsv.com/RPp6,2024-05-24T04:03:34.233,1,"Each Twilight Masquerade Elite Trainer Box Case contains 4 boxes.
<br>
The PokÃ©mon TCG: Twilight Masquerade Elite Trainer Box includes:
<br>â¢ 11 PokÃ©mon TCG: Scarlet & VioletâTwilight Masquerade booster packs <br>â¢ Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.
<br>â¢ 1 full-art foil promo card featuring Teal Mask Ogerpon with a PokÃ©mon Center logo
<br>â¢ 1 full-art foil promo card featuring Teal Mask Ogerpon
<br>â¢ 65 card sleeves featuring Ogerpon
<br>â¢ 45 PokÃ©mon TCG Energy cards
<br>â¢ A playerâs guide to the Scarlet & VioletâTwilight Masquerade expansion
<br>â¢ 6 damage-counter dice
<br>â¢ 1 competition-legal coin-flip die
<br>â¢ 2 plastic condition markers
<br>â¢ A collectorâs box to hold everything, with 4 dividers to keep it organized
<br>â¢ A code card for PokÃ©mon Trading Card Game Live",316.93,369.0,450.0,355.14,,Normal,,,,,,,,,,,
549494,Twilight Masquerade Sleeved Booster Pack Art Bundle [Set of 4],Twilight Masquerade Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/549494_200w.jpg,3,23473,https://cpt.tcgcsv.com/VPp6,2024-05-24T04:03:34.233,1,"Collect each of the 4 unique art packs for Twilight Masquerade.
<br>Each Twilight Masquerade Sleeved Booster Pack contains 10 random cards.",19.28,20.12,23.95,19.91,,Normal,0820650853258,,,,,,,,,,
550045,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/550045_200w.jpg,3,23473,https://cpt.tcgcsv.com/W0q6,2024-05-24T04:03:34.233,1,,0.01,0.14,4.95,0.08,0.05,Reverse Holofoil,,001/167,Common,Grass,80,Basic,[C] Gentle Slap (10),[GC] Vine Slap (10),Rx2,None,2
550045,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/550045_200w.jpg,3,23473,https://cpt.tcgcsv.com/W0q6,2024-05-24T04:03:34.233,1,,0.01,0.08,100.0,0.04,0.03,Normal,,001/167,Common,Grass,80,Basic,[C] Gentle Slap (10),[GC] Vine Slap (10),Rx2,None,2
550046,Tangrowth,Tangrowth,https://tcgplayer-cdn.tcgplayer.com/product/550046_200w.jpg,3,23473,https://cpt.tcgcsv.com/X0q6,2024-05-24T04:03:34.233,1,<strong>Ability â Thicket Body</strong><br> This PokÃ©mon takes 30 or less damage from attacks <em>(after applying Weakness and Resistance)</em>.,0.01,0.15,100.0,0.06,0.06,Reverse Holofoil,,002/167,Common,Grass,150,Stage 1,"[GCC] Loom Over (150-) 
This attack does 10 less damage for each damage counter on this PokÃ©mon.",,Rx2,None,4
550046,Tangrowth,Tangrowth,https://tcgplayer-cdn.tcgplayer.com/product/550046_200w.jpg,3,23473,https://cpt.tcgcsv.com/X0q6,2024-05-24T04:03:34.233,1,<strong>Ability â Thicket Body</strong><br> This PokÃ©mon takes 30 or less damage from attacks <em>(after applying Weakness and Resistance)</em>.,0.01,0.1,100.0,0.05,0.03,Normal,,002/167,Common,Grass,150,Stage 1,"[GCC] Loom Over (150-) 
This attack does 10 less damage for each damage counter on this PokÃ©mon.",,Rx2,None,4
550047,Pinsir - 003/167,Pinsir 003 167,https://tcgplayer-cdn.tcgplayer.com/product/550047_200w.jpg,3,23473,https://cpt.tcgcsv.com/Z0q6,2024-05-24T04:03:34.233,1,,0.01,0.1,100.0,0.05,0.03,Normal,,003/167,Common,Grass,110,Basic,"[GC] Slo[W] Crunch 
Discard all Energy from this PokÃ©mon. At the end of your opponent's next turn, the DefendingPokÃ©mon will be Knocked Out.",[GCC] Superpowered Horns (100),Rx2,None,2
550047,Pinsir - 003/167,Pinsir 003 167,https://tcgplayer-cdn.tcgplayer.com/product/550047_200w.jpg,3,23473,https://cpt.tcgcsv.com/Z0q6,2024-05-24T04:03:34.233,1,,0.01,0.12,4.95,0.07,0.05,Reverse Holofoil,,003/167,Common,Grass,110,Basic,"[GC] Slo[W] Crunch 
Discard all Energy from this PokÃ©mon. At the end of your opponent's next turn, the DefendingPokÃ©mon will be Knocked Out.",[GCC] Superpowered Horns (100),Rx2,None,2
550048,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/550048_200w.jpg,3,23473,https://cpt.tcgcsv.com/-0q6,2024-05-24T04:03:34.233,1,,0.01,0.09,100.0,0.02,0.02,Normal,,004/167,Common,Grass,60,Basic,[G] Bi[G]Bite (20),,Rx2,None,1
550048,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/550048_200w.jpg,3,23473,https://cpt.tcgcsv.com/-0q6,2024-05-24T04:03:34.233,1,,0.01,0.12,100.0,0.07,0.05,Reverse Holofoil,,004/167,Common,Grass,60,Basic,[G] Bi[G]Bite (20),,Rx2,None,1
550049,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/550049_200w.jpg,3,23473,https://cpt.tcgcsv.com/_0q6,2024-05-24T04:03:34.233,1,<strong>Ability â Big Net</strong><br>Your opponent's Active Evolution PokÃ©mon's Retreat Cost is C more.,0.01,0.13,4.95,0.06,0.06,Reverse Holofoil,,005/167,Uncommon,Grass,90,Stage 1,"[G] StringBind (10+) 
This attack does 30 more damage for each C in your opponent's Active PokÃ©mon's retreat Cost.",,Rx2,None,1
550049,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/550049_200w.jpg,3,23473,https://cpt.tcgcsv.com/_0q6,2024-05-24T04:03:34.233,1,<strong>Ability â Big Net</strong><br>Your opponent's Active Evolution PokÃ©mon's Retreat Cost is C more.,0.01,0.1,100.0,0.04,0.01,Normal,,005/167,Uncommon,Grass,90,Stage 1,"[G] StringBind (10+) 
This attack does 30 more damage for each C in your opponent's Active PokÃ©mon's retreat Cost.",,Rx2,None,1
550050,Sunkern,Sunkern,https://tcgplayer-cdn.tcgplayer.com/product/550050_200w.jpg,3,23473,https://cpt.tcgcsv.com/02q6,2024-05-24T04:03:34.233,1,,0.01,0.08,100.0,0.04,0.02,Normal,,006/167,Common,Grass,40,Basic,[G] Bullet Seed (10x) Flip 4 coins. This attack does 10 damage for each heads.,,Rx2,None,1
550050,Sunkern,Sunkern,https://tcgplayer-cdn.tcgplayer.com/product/550050_200w.jpg,3,23473,https://cpt.tcgcsv.com/02q6,2024-05-24T04:03:34.233,1,,0.03,0.13,4.95,0.06,0.05,Reverse Holofoil,,006/167,Common,Grass,40,Basic,[G] Bullet Seed (10x) Flip 4 coins. This attack does 10 damage for each heads.,,Rx2,None,1
550051,Sunflora - 007/167,Sunflora 007 167,https://tcgplayer-cdn.tcgplayer.com/product/550051_200w.jpg,3,23473,https://cpt.tcgcsv.com/22q6,2024-05-24T04:03:34.233,1,,0.02,0.13,4.95,0.05,0.05,Reverse Holofoil,,007/167,Uncommon,Grass,100,Stage 1,"[G] Redirected Sunlight (60x) 
This attack does 60 damage for each R Energy attached to all of your opponent's PokÃ©mon.","[GC] Mega Drain (50) 
Heal 30 damage from this PokÃ©mon.",Rx2,None,1
550051,Sunflora - 007/167,Sunflora 007 167,https://tcgplayer-cdn.tcgplayer.com/product/550051_200w.jpg,3,23473,https://cpt.tcgcsv.com/22q6,2024-05-24T04:03:34.233,1,,0.01,0.1,100.0,0.03,0.03,Normal,,007/167,Uncommon,Grass,100,Stage 1,"[G] Redirected Sunlight (60x) 
This attack does 60 damage for each R Energy attached to all of your opponent's PokÃ©mon.","[GC] Mega Drain (50) 
Heal 30 damage from this PokÃ©mon.",Rx2,None,1
550052,Heracross,Heracross,https://tcgplayer-cdn.tcgplayer.com/product/550052_200w.jpg,3,23473,https://cpt.tcgcsv.com/32q6,2024-05-24T04:03:34.233,1,,0.01,0.15,4.95,0.07,0.05,Reverse Holofoil,,008/167,Uncommon,Grass,120,Basic,"[GCC] Body Slam (10) 
Flip a coin. If heads, your opponent's Active PokÃ©mon is now Paralyzed.",[GCCC] Seismic Toss (130),Rx2,None,2
550052,Heracross,Heracross,https://tcgplayer-cdn.tcgplayer.com/product/550052_200w.jpg,3,23473,https://cpt.tcgcsv.com/32q6,2024-05-24T04:03:34.233,1,,0.01,0.1,100.0,0.02,0.02,Normal,,008/167,Uncommon,Grass,120,Basic,"[GCC] Body Slam (10) 
Flip a coin. If heads, your opponent's Active PokÃ©mon is now Paralyzed.",[GCCC] Seismic Toss (130),Rx2,None,2
550053,Volbeat,Volbeat,https://tcgplayer-cdn.tcgplayer.com/product/550053_200w.jpg,3,23473,https://cpt.tcgcsv.com/52q6,2024-05-24T04:03:34.233,1,,0.01,0.07,100.0,0.03,0.02,Normal,,009/167,Common,Grass,70,Basic,"[C] Quick Sign 
If you go first, you can use this attack duringyour first turn. Search your deck for up to 2 Basic PokÃ©mon and put them onto your Bench. Then, shuffle your deck.","[CC] Coordinated Strike (20+) 
If Illumise is on your bench, this attack does 60 more damage.",Rx2,None,1
550053,Volbeat,Volbeat,https://tcgplayer-cdn.tcgplayer.com/product/550053_200w.jpg,3,23473,https://cpt.tcgcsv.com/52q6,2024-05-24T04:03:34.233,1,,0.01,0.15,4.95,0.11,0.08,Reverse Holofoil,,009/167,Common,Grass,70,Basic,"[C] Quick Sign 
If you go first, you can use this attack duringyour first turn. Search your deck for up to 2 Basic PokÃ©mon and put them onto your Bench. Then, shuffle your deck.","[CC] Coordinated Strike (20+) 
If Illumise is on your bench, this attack does 60 more damage.",Rx2,None,1
550054,Illumise,Illumise,https://tcgplayer-cdn.tcgplayer.com/product/550054_200w.jpg,3,23473,https://cpt.tcgcsv.com/62q6,2024-05-24T04:03:34.233,1,,0.01,0.1,100.0,0.04,0.03,Normal,,010/167,Common,Grass,70,Basic,"[C] SlowingPerfume 
You can use this attack only if you go second, and only duringyour first turn. Shuffle 1 of your opponent's Benched PokÃ©mon and all attached cards into their deck.",[GC] Glide (30),Rx2,None,1
550054,Illumise,Illumise,https://tcgplayer-cdn.tcgplayer.com/product/550054_200w.jpg,3,23473,https://cpt.tcgcsv.com/62q6,2024-05-24T04:03:34.233,1,,0.02,0.13,4.95,0.09,0.08,Reverse Holofoil,,010/167,Common,Grass,70,Basic,"[C] SlowingPerfume 
You can use this attack only if you go second, and only duringyour first turn. Shuffle 1 of your opponent's Benched PokÃ©mon and all attached cards into their deck.",[GC] Glide (30),Rx2,None,1
550055,Leafeon,Leafeon,https://tcgplayer-cdn.tcgplayer.com/product/550055_200w.jpg,3,23473,https://cpt.tcgcsv.com/72q6,2024-05-24T04:03:34.233,1,,0.01,0.12,3.0,0.11,,Normal,,011/167,Uncommon,Grass,120,Stage 1,"[C] Leaflet Blessings 
Attach a Basic [G]Energy card from your hand to 1 of your Benched PokÃ©mon. If you do, heal all damage from that PokÃ©mon.",[GC] Solar Beam (70),Rx2,None,1
550055,Leafeon,Leafeon,https://tcgplayer-cdn.tcgplayer.com/product/550055_200w.jpg,3,23473,https://cpt.tcgcsv.com/72q6,2024-05-24T04:03:34.233,1,,0.03,0.22,12.0,0.2,0.16,Reverse Holofoil,,011/167,Uncommon,Grass,120,Stage 1,"[C] Leaflet Blessings 
Attach a Basic [G]Energy card from your hand to 1 of your Benched PokÃ©mon. If you do, heal all damage from that PokÃ©mon.",[GC] Solar Beam (70),Rx2,None,1
550056,Phantump,Phantump,https://tcgplayer-cdn.tcgplayer.com/product/550056_200w.jpg,3,23473,https://cpt.tcgcsv.com/82q6,2024-05-24T04:03:34.233,1,,0.02,0.1,100.0,0.07,0.05,Reverse Holofoil,,012/167,Common,Grass,70,Basic,"[GC] Leech Seed (20) 
Heal 20 damage from this PokÃ©mon.",,Rx2,None,2
550056,Phantump,Phantump,https://tcgplayer-cdn.tcgplayer.com/product/550056_200w.jpg,3,23473,https://cpt.tcgcsv.com/82q6,2024-05-24T04:03:34.233,1,,0.01,0.09,100.0,0.03,0.02,Normal,,012/167,Common,Grass,70,Basic,"[GC] Leech Seed (20) 
Heal 20 damage from this PokÃ©mon.",,Rx2,None,2
550057,Trevenant,Trevenant,https://tcgplayer-cdn.tcgplayer.com/product/550057_200w.jpg,3,23473,https://cpt.tcgcsv.com/92q6,2024-05-24T04:03:34.233,1,,0.01,0.08,100.0,0.05,0.03,Normal,,013/167,Common,Grass,120,Stage 1,"[GC] Giga Drain (50) 
Heal from this PokÃ©mon the same amount of damage you did to your opponent's Active PokÃ©mon.",[GGC] Forest Dump (130),Rx2,None,3
550057,Trevenant,Trevenant,https://tcgplayer-cdn.tcgplayer.com/product/550057_200w.jpg,3,23473,https://cpt.tcgcsv.com/92q6,2024-05-24T04:03:34.233,1,,0.01,0.1,4.95,0.07,0.05,Reverse Holofoil,,013/167,Common,Grass,120,Stage 1,"[GC] Giga Drain (50) 
Heal from this PokÃ©mon the same amount of damage you did to your opponent's Active PokÃ©mon.",[GGC] Forest Dump (130),Rx2,None,3
550058,Grookey,Grookey,https://tcgplayer-cdn.tcgplayer.com/product/550058_200w.jpg,3,23473,https://cpt.tcgcsv.com/b2q6,2024-05-24T04:03:34.233,1,,0.03,0.16,4.95,0.13,0.13,Reverse Holofoil,,014/167,Common,Grass,70,Basic,[G] Smash Kick (10),[GG] Branch Poke (30),Rx2,None,1
